house_type,orientation,area,level,decoration,price
4室2厅5卫,南北,330.11,低层,精装修,1650
2室2厅1卫,东,66.2,低层,精装修,125
4室2厅2卫,西南,111.92,低层,精装修,478
5室2厅2卫,北,133.17,低层,精装修,520
3室1厅1卫,东,77,高层,简装修,83
3室2厅2卫,南,85.96,中层,精装修,213
3室2厅2卫,东,112.43,中层,毛坯,326
3室2厅2卫,东南,200.21,高层,精装修,460
2室1厅1卫,东北,90.02,中层,简装修,184
3室1厅1卫,东南,87.96,中层,简装修,168
2室1厅1卫,东,81.71,低层,精装修,135
3室2厅1卫,东南,87.28,低层,精装修,166.66
3室1厅2卫,东南,100.39,中层,精装修,312.88
3室2厅2卫,南,190.54,中层,精装修,1280
3室2厅2卫,东,95.17,高层,毛坯,184
3室2厅1卫,东南,78.75,中层,精装修,142
3室1厅2卫,东,134.44,低层,精装修,230
4室2厅2卫,北,114.13,高层,精装修,495
2室2厅1卫,南北,83.01,高层,简装修,190
3室2厅1卫,南,84.84,中层,精装修,155
4室2厅3卫,南,184.7,中层,精装修,798
4室2厅4卫,南,457,低层,毛坯,1100
4室2厅3卫,南,199.92,高层,精装修,1150
3室1厅1卫,东南,89.33,中层,精装修,264
3室1厅2卫,南,110.65,中层,精装修,345
3室1厅2卫,南,109.57,高层,精装修,289
3室2厅2卫,西北,115.84,低层,精装修,201
4室2厅2卫,东南,211.2,中层,精装修,706
3室2厅2卫,南,130.46,中层,简装修,150
3室2厅2卫,南北,107,中层,精装修,155
3室1厅1卫,东南,80.22,低层,简装修,77
3室2厅2卫,南北,110.3,高层,简装修,107
3室1厅1卫,西南,88.61,高层,精装修,220
3室2厅1卫,东南,89.5,高层,精装修,218
3室2厅2卫,西,114.03,高层,精装修,288
5室3厅4卫,东,332,低层,毛坯,2700
3室2厅2卫,南,161.54,低层,简装修,415
4室2厅2卫,南,125.74,高层,毛坯,220
3室2厅1卫,北,67.13,中层,精装修,169
4室2厅4卫,东,301.8,低层,毛坯,980
3室2厅2卫,南北,88.6,高层,简装修,185
4室2厅3卫,南北,193.59,中层,精装修,1100
3室2厅2卫,南,88.4,中层,精装修,220
3室1厅2卫,南,101.88,中层,精装修,290
5室2厅4卫,南北,353.77,低层,精装修,3500
4室2厅2卫,南北,118.29,高层,精装修,440
4室2厅4卫,东,301.8,低层,毛坯,980
4室2厅2卫,南,128,低层,毛坯,396
2室1厅1卫,东北,82.78,低层,精装修,141
5室2厅3卫,西,143.32,中层,毛坯,520
4室2厅3卫,东南,286.35,低层,毛坯,1050
3室2厅1卫,西,81.16,中层,精装修,220
4室2厅3卫,南北,156.56,中层,毛坯,140
3室2厅2卫,南北,118,低层,毛坯,185
3室2厅1卫,南,74.15,低层,毛坯,110
3室2厅2卫,南北,141.79,低层,毛坯,415
1室1厅1卫,南,43,中层,精装修,58
2室1厅1卫,南,106.16,高层,精装修,195
4室1厅2卫,南北,112.64,中层,精装修,198
3室2厅2卫,南北,97.79,低层,精装修,250
3室2厅2卫,东南,117.24,高层,毛坯,146
3室2厅1卫,西南,88.84,中层,精装修,122
6室4厅6卫,南,527.6,低层,毛坯,2300
3室2厅2卫,北,122.61,低层,精装修,328
3室2厅2卫,南北,109,中层,精装修,260
4室1厅2卫,西南,179.52,中层,毛坯,600
2室2厅1卫,东,87.17,高层,简装修,109
1室1厅1卫,南,41,高层,精装修,29
5室2厅4卫,南,360,低层,精装修,2980
2室1厅1卫,东南,86.29,高层,简装修,215
5室3厅4卫,南,316.52,低层,精装修,900
3室2厅2卫,南,140.35,低层,精装修,345
3室2厅2卫,南,142,低层,毛坯,466
4室2厅3卫,南北,135.64,中层,毛坯,161
3室2厅2卫,南,114.86,低层,精装修,270
2室2厅2卫,南,67,低层,精装修,120
6室1厅3卫,南北,239.88,高层,精装修,1280
3室2厅2卫,南北,124,中层,精装修,391
3室1厅2卫,南,135.5,中层,精装修,520
3室2厅1卫,南,94.82,低层,精装修,210
3室2厅2卫,南北,104.84,低层,精装修,200
1室2厅1卫,东南,30,低层,毛坯,45
4室2厅3卫,南,148,低层,毛坯,620
4室2厅3卫,东,202,中层,精装修,1380
2室1厅1卫,西,82.79,中层,简装修,180
3室2厅2卫,东南,116.32,高层,毛坯,386
3室2厅2卫,南北,105.68,中层,豪华装修,132
2室1厅1卫,东,59.51,中层,简装修,97
2室2厅2卫,东南,89,低层,精装修,475
2室2厅1卫,东西,82,高层,精装修,200
4室2厅2卫,东南,125,低层,精装修,450
3室2厅2卫,西,95.66,低层,精装修,399
3室2厅2卫,东南,142.85,中层,精装修,400
2室1厅1卫,南,63.67,中层,精装修,69
4室2厅3卫,东北,140.77,中层,毛坯,265
4室2厅2卫,南,111.74,高层,精装修,243
3室2厅1卫,东,89.93,中层,精装修,148
4室1厅2卫,东南,108.21,低层,精装修,215
3室2厅2卫,东,98.04,低层,精装修,281
4室2厅5卫,南,287,高层,毛坯,679
3室2厅1卫,南,101,低层,简装修,136
4室2厅5卫,南,179,低层,豪华装修,205
2室2厅1卫,北,85.51,中层,毛坯,146
2室1厅2卫,西北,92.62,低层,简装修,178
3室1厅1卫,东南,76.56,低层,精装修,105
4室2厅2卫,南北,118.29,高层,精装修,440
3室2厅2卫,北,91.03,低层,精装修,375
4室2厅3卫,南,189.94,低层,简装修,390
4室2厅2卫,南北,157.9,低层,精装修,750
3室2厅1卫,东,103.27,低层,简装修,175
5室2厅3卫,西南,198.01,低层,精装修,760
3室2厅2卫,南北,87.45,低层,精装修,210
3室1厅1卫,东南,89.28,低层,精装修,242
2室2厅1卫,南,81.56,中层,简装修,136
5室2厅5卫,南,295.74,低层,简装修,1463
3室2厅2卫,东,89.96,中层,精装修,160
3室2厅2卫,东北,104.73,中层,简装修,225
4室2厅3卫,西南,141,高层,简装修,640
3室2厅1卫,东南,87.78,高层,简装修,90
3室2厅2卫,西南,112,低层,精装修,268.95
4室1厅4卫,西南,201,高层,精装修,950
6室3厅4卫,南北,361.57,低层,毛坯,1250
3室2厅2卫,南北,131.6,中层,精装修,185
4室2厅2卫,东南,161.77,低层,精装修,499
4室2厅3卫,南北,179.46,高层,精装修,514
7室3厅4卫,东,456.8,低层,毛坯,2850
2室2厅1卫,南北,48.81,高层,精装修,90
3室1厅2卫,南,108.72,中层,毛坯,148
5室2厅4卫,南北,295.69,中层,毛坯,1700
3室2厅1卫,南北,80.66,低层,精装修,168
3室2厅1卫,东,97.46,高层,简装修,168
4室2厅2卫,南北,143.06,中层,精装修,460
4室2厅2卫,南北,115.84,中层,毛坯,170
4室2厅2卫,南,137.13,低层,毛坯,310
3室2厅1卫,东南,81.89,低层,精装修,163
4室2厅2卫,南北,110.64,中层,豪华装修,367
3室2厅2卫,东,107.86,高层,精装修,451
2室2厅1卫,西南,93.19,低层,精装修,215
1室1厅1卫,南,69.6,低层,精装修,110
2室1厅1卫,南,59.17,低层,精装修,94
3室2厅2卫,东西,88.83,中层,精装修,345
3室2厅2卫,西南,107.12,高层,毛坯,282
4室2厅2卫,东,133.84,高层,简装修,210
4室2厅2卫,南北,135.27,低层,精装修,340
5室1厅2卫,南,199.07,高层,毛坯,730
3室2厅2卫,东,97.16,低层,精装修,195
4室2厅2卫,南北,146.94,中层,毛坯,309
3室2厅2卫,南,92,高层,毛坯,118
3室2厅1卫,西北,92.37,高层,精装修,239
5室2厅2卫,南北,257.74,高层,简装修,937
4室2厅2卫,南北,139,低层,精装修,275
3室2厅2卫,北,200.1,高层,精装修,379
3室1厅1卫,西北,89.95,中层,精装修,225
3室2厅1卫,南,87.73,高层,精装修,156
4室2厅2卫,南北,124.5,低层,精装修,299
3室2厅2卫,南,125.73,低层,毛坯,90
5室2厅3卫,南北,278,低层,豪华装修,1650
3室2厅2卫,东,135,低层,毛坯,185
3室2厅1卫,东,92.18,低层,精装修,370
4室2厅1卫,东南,133,低层,毛坯,575
4室2厅3卫,南北,189.68,中层,精装修,1030
2室2厅2卫,南北,104,低层,简装修,119
5室2厅2卫,东北,251.77,高层,简装修,340
4室2厅2卫,南,165.6,高层,精装修,285
1室2厅1卫,南,100,中层,豪华装修,260
3室2厅1卫,东,111.31,低层,精装修,175
3室2厅2卫,南,138.9,中层,精装修,430
2室2厅1卫,南北,84.08,低层,精装修,165
4室2厅2卫,南,109.53,高层,精装修,478
2室1厅1卫,南,81,低层,精装修,139.77
3室2厅2卫,南,108.2,低层,精装修,146
2室1厅1卫,南北,79.8,中层,精装修,140
4室2厅3卫,南北,193,中层,豪华装修,1150
2室1厅1卫,西南,80.72,低层,精装修,187
4室2厅2卫,东,142.56,中层,精装修,655
1室1厅1卫,南北,49.61,中层,精装修,68
3室2厅2卫,东南,90.31,低层,精装修,200
3室1厅2卫,东南,110.95,高层,简装修,316
2室2厅1卫,东南,77.1,高层,简装修,141
2室2厅1卫,北,67.54,低层,精装修,133
2室1厅1卫,东南,53.91,中层,毛坯,68
3室1厅1卫,东北,75.66,低层,简装修,135
1室1厅1卫,南北,34,中层,毛坯,56
4室2厅2卫,南,165.64,中层,精装修,500
2室1厅1卫,东南,77.3,中层,精装修,104
3室1厅1卫,南,91.43,高层,精装修,135
4室2厅2卫,东西,142.36,高层,精装修,380
2室2厅1卫,东南,85,高层,精装修,206.27
3室1厅2卫,西南,88.63,高层,精装修,135
4室2厅3卫,南,143.98,低层,精装修,368
2室1厅1卫,南北,69,低层,简装修,70
4室2厅2卫,东西,179.39,低层,精装修,880
4室2厅2卫,南,119.85,低层,精装修,220
5室2厅3卫,南,294.53,低层,豪华装修,1135
3室2厅1卫,南,92.4,中层,精装修,165
4室2厅2卫,南北,130.1,高层,毛坯,306
3室2厅2卫,西,154.79,低层,简装修,595
2室1厅1卫,东南,70.11,高层,简装修,67
1室1厅1卫,南,41,高层,精装修,34
2室2厅1卫,南,79.33,高层,精装修,124
3室1厅2卫,东南,108.98,高层,精装修,180
3室2厅2卫,南,116.37,中层,简装修,248
3室2厅2卫,东南,118.36,中层,简装修,183.5
2室2厅1卫,北,74.58,中层,简装修,120
2室2厅1卫,东南,85.36,高层,精装修,133
3室2厅2卫,南北,103.45,中层,简装修,182
3室2厅2卫,北,102.43,低层,毛坯,235
3室2厅2卫,东,77.74,中层,精装修,365
3室2厅2卫,西,98,低层,精装修,210
3室2厅2卫,南北,100,低层,精装修,430
2室1厅1卫,南,57.15,低层,简装修,70
2室2厅1卫,东,90.43,低层,精装修,480
3室1厅1卫,南,71.3,低层,精装修,100
4室3厅3卫,南北,149.7,高层,简装修,1160
3室1厅1卫,西,79.65,高层,精装修,126
4室2厅3卫,南北,197.34,中层,简装修,619
3室2厅2卫,东南,90.47,高层,精装修,218
4室2厅3卫,西南,147.77,低层,精装修,330
4室2厅3卫,南,217,低层,毛坯,235
5室2厅3卫,南北,380,低层,精装修,1120
3室2厅1卫,南北,73.77,低层,简装修,128
1室1厅1卫,南北,38,中层,精装修,36
2室2厅1卫,南,88.9,中层,精装修,198
3室2厅3卫,南北,186,中层,豪华装修,610
3室2厅2卫,南,79.6,低层,精装修,150
3室2厅1卫,西北,81.97,中层,精装修,193
3室2厅1卫,南,99,中层,精装修,266
4室2厅2卫,北,202.86,高层,毛坯,1050
5室1厅2卫,东南,154.97,低层,精装修,310
3室2厅1卫,东,88.7,高层,精装修,235
4室2厅3卫,南北,194,中层,毛坯,800
3室1厅2卫,东南,96.72,中层,精装修,128
3室2厅1卫,西北,75.06,低层,精装修,128
4室2厅2卫,西北,130,中层,精装修,312
3室2厅2卫,南北,118,高层,简装修,185
3室2厅2卫,南,122,中层,简装修,60
3室1厅3卫,西,180.72,高层,精装修,845
3室2厅1卫,东,85.95,中层,精装修,345
2室2厅1卫,南北,76,中层,毛坯,70
3室1厅1卫,西,93.67,中层,简装修,398
3室2厅1卫,南北,67.98,低层,毛坯,132
3室1厅2卫,南,88.59,低层,简装修,122
3室2厅2卫,南,104.67,低层,精装修,218
3室1厅2卫,东,106.38,中层,精装修,210
3室1厅2卫,南,127.55,高层,精装修,299
4室2厅2卫,南,109.62,低层,毛坯,378
3室2厅2卫,东西,124.77,中层,精装修,502
2室1厅1卫,西南,73.78,中层,精装修,124
2室1厅1卫,西南,91.14,高层,精装修,145
4室2厅2卫,东南,168,低层,毛坯,650
4室2厅3卫,南北,188.44,高层,精装修,1050
4室3厅2卫,西南,140,高层,毛坯,217
3室2厅3卫,西南,235.35,低层,精装修,748
4室2厅2卫,南,159.23,中层,精装修,526
2室2厅1卫,南,77.71,低层,精装修,158
2室1厅1卫,西,65.54,高层,精装修,123
3室2厅2卫,西北,115.84,低层,精装修,201
3室1厅2卫,北,111,高层,简装修,165
3室2厅1卫,西,81.16,中层,精装修,220
3室2厅2卫,南,98,中层,精装修,179
3室2厅2卫,北,95.8,中层,精装修,180
3室2厅2卫,南,116,低层,精装修,127
3室2厅3卫,东,193.58,低层,毛坯,1250
3室2厅2卫,南北,98,高层,精装修,139
3室1厅2卫,南,99.19,中层,精装修,278
4室2厅2卫,南,300,低层,毛坯,780
5室3厅4卫,南,248,低层,毛坯,335
2室1厅1卫,西南,75.15,低层,精装修,83
3室2厅2卫,南北,116.42,中层,精装修,255
3室2厅2卫,西,102.59,高层,精装修,112
3室2厅2卫,西,103.06,中层,毛坯,246
3室2厅1卫,南北,88.64,低层,精装修,160
3室2厅1卫,北,91.9,低层,精装修,306
5室2厅2卫,南北,185.24,低层,精装修,1120
5室2厅5卫,南北,335,中层,毛坯,1655
2室1厅1卫,西,80.56,低层,精装修,166
2室2厅1卫,东西,82,高层,精装修,200
4室2厅3卫,北,189.78,高层,精装修,999
3室2厅2卫,南,125.86,高层,精装修,212
3室1厅1卫,西北,89.33,中层,精装修,159.8
3室2厅2卫,北,107,高层,精装修,175
4室2厅2卫,南北,109.06,低层,精装修,359
3室2厅2卫,西南,106.4,低层,精装修,140
2室2厅1卫,东,83.23,高层,简装修,123
4室2厅2卫,南北,148,低层,毛坯,467.65
5室2厅6卫,南,303,低层,简装修,900
2室1厅1卫,西,70.18,高层,简装修,69.8
3室2厅1卫,东,88.52,低层,简装修,112
4室2厅3卫,南北,147,中层,精装修,320
2室2厅1卫,南,80.91,低层,简装修,87
4室2厅3卫,南,193.6,高层,精装修,1250
5室2厅3卫,东西,128.31,中层,精装修,415.7
2室2厅1卫,西北,66.09,低层,毛坯,152
3室1厅2卫,东北,84.85,中层,精装修,199
7室3厅4卫,东,456.8,低层,毛坯,2850
3室2厅1卫,西南,84.04,中层,毛坯,112
3室2厅2卫,东南,88.97,低层,精装修,136
3室2厅2卫,北,95.92,中层,精装修,150.5
3室2厅2卫,南北,99,低层,毛坯,72
2室1厅1卫,东南,89.36,高层,简装修,148
4室2厅3卫,西南,153.25,低层,精装修,440.75
3室2厅2卫,东,105.27,中层,精装修,145
3室2厅2卫,南,120.05,中层,精装修,198
3室2厅2卫,西北,116.32,中层,简装修,165
2室2厅1卫,南,80.58,高层,毛坯,64
3室1厅1卫,东,76.41,高层,简装修,63
4室2厅3卫,东南,140.79,高层,精装修,279
2室2厅1卫,东南,79.66,高层,简装修,212
4室2厅3卫,东,211,低层,毛坯,245
3室2厅2卫,南,89.48,高层,精装修,234.8
4室2厅5卫,南北,245.07,中层,毛坯,795
4室2厅3卫,东,261,低层,精装修,950
3室2厅1卫,南北,82,中层,精装修,119
4室2厅2卫,南,146.75,高层,毛坯,440
3室2厅2卫,南,113.99,高层,精装修,230
5室2厅4卫,南,215,低层,毛坯,405
3室2厅1卫,西,76.81,中层,毛坯,168
3室2厅1卫,南,109.96,高层,精装修,232
4室2厅3卫,西南,147.77,低层,精装修,330
4室2厅2卫,西南,186.28,高层,精装修,530
2室1厅1卫,西南,54,中层,毛坯,67.9
3室1厅1卫,东,91,高层,精装修,400
4室2厅2卫,东南,151.12,中层,简装修,296
3室2厅2卫,东南,89.78,中层,精装修,286
4室2厅2卫,东北,166.34,中层,精装修,465
4室2厅2卫,东,143.99,中层,毛坯,233.65
3室2厅2卫,东,89.43,中层,精装修,290
3室1厅2卫,西南,108.76,高层,简装修,138
3室2厅2卫,东南,125,高层,毛坯,119
4室2厅2卫,西北,119.47,高层,精装修,315
3室2厅2卫,南北,103.18,低层,精装修,420
3室1厅2卫,西,122.48,中层,精装修,395.6
2室2厅1卫,东,75.64,高层,精装修,178
3室2厅2卫,西南,94.26,高层,精装修,112
4室2厅3卫,南,240,高层,豪华装修,800
4室2厅2卫,南,117,高层,毛坯,181
3室1厅1卫,北,100.27,高层,毛坯,380
4室2厅2卫,南北,140.94,低层,毛坯,550
4室2厅3卫,南,172.2,高层,精装修,318.9
4室2厅2卫,南北,174.85,中层,精装修,289
3室2厅1卫,东北,71.9,低层,精装修,177
3室1厅2卫,西北,89,低层,精装修,150
3室2厅1卫,西,128.29,高层,简装修,471
2室2厅1卫,西,82.03,中层,精装修,151
3室2厅2卫,南北,115.84,低层,精装修,270
3室1厅2卫,西南,100.64,高层,毛坯,138
3室1厅2卫,西南,111.28,高层,精装修,290
4室1厅3卫,南,213.97,中层,精装修,1449
2室2厅1卫,南北,82,中层,精装修,188
3室2厅2卫,东南,89.75,低层,精装修,217.5
2室2厅1卫,西北,81.34,高层,精装修,92
3室2厅3卫,南北,220,高层,豪华装修,792
4室2厅2卫,南,236.6,低层,毛坯,500
3室2厅2卫,东南,113,低层,精装修,525
2室2厅1卫,南北,90.43,中层,精装修,520
3室2厅1卫,西,90.53,高层,精装修,245
3室2厅1卫,南北,90.5,中层,精装修,157
3室1厅1卫,东北,80.7,高层,精装修,92
3室2厅2卫,南北,116,低层,精装修,235
3室2厅1卫,东南,102.9,低层,毛坯,190
2室1厅1卫,北,86.36,中层,简装修,170
3室2厅2卫,南,119.29,高层,精装修,270
4室2厅2卫,南,157.44,低层,精装修,435
3室2厅1卫,南北,90.06,低层,精装修,199
3室2厅2卫,西,183.36,高层,简装修,675
2室1厅1卫,南,77.46,高层,精装修,188
2室1厅1卫,西南,88.18,高层,精装修,228
4室2厅2卫,南北,144.28,低层,毛坯,512
3室2厅4卫,南北,266,高层,豪华装修,816
3室2厅3卫,东,193.58,低层,毛坯,1250
3室2厅2卫,西南,121.55,高层,简装修,145
3室2厅1卫,南北,86.54,中层,简装修,119
3室2厅2卫,东南,94.72,高层,精装修,150
2室2厅1卫,南,83.59,高层,精装修,170
3室2厅2卫,东,103.4,高层,精装修,410
5室2厅3卫,南,208.56,高层,精装修,1200
4室2厅2卫,东南,170.04,高层,精装修,750
3室2厅1卫,西南,89,高层,简装修,137
4室2厅2卫,南北,142.55,低层,精装修,252
2室1厅1卫,东西,96.48,中层,精装修,198
3室2厅1卫,东南,90.55,中层,中装修,225
5室2厅4卫,南北,269,中层,精装修,880
5室2厅2卫,东南,107.17,中层,精装修,425
3室1厅1卫,东北,90.55,高层,简装修,139
4室2厅2卫,东西,111.94,中层,毛坯,470
3室1厅2卫,南,130.89,高层,精装修,263.8
3室2厅1卫,东,91.87,中层,简装修,380
4室2厅2卫,南,168.75,低层,毛坯,405
3室2厅1卫,东,70.78,高层,毛坯,117
3室2厅1卫,北,93,高层,毛坯,192
4室2厅2卫,西南,160.4,高层,精装修,310.82
3室1厅1卫,东,92.42,高层,精装修,162
4室2厅5卫,南,287.05,高层,毛坯,580
2室2厅1卫,东北,75.27,高层,简装修,189
5室3厅6卫,东,361,低层,毛坯,2200
3室2厅1卫,西南,85.83,高层,精装修,140
1室1厅1卫,南,38,中层,简装修,51.3
2室2厅1卫,南,79.98,低层,简装修,165
3室1厅2卫,东南,86.66,低层,精装修,276
3室1厅2卫,东南,110.95,高层,简装修,316
3室1厅2卫,东南,103.19,低层,精装修,395
4室2厅2卫,东北,161.35,中层,精装修,425
3室2厅1卫,东南,86.34,中层,精装修,145
2室1厅1卫,东南,91.8,高层,毛坯,132
3室2厅2卫,南北,110.19,高层,精装修,213
4室2厅2卫,东西,111.77,中层,精装修,368
3室2厅2卫,南北,110,中层,精装修,75.5
4室2厅2卫,南,165.19,低层,精装修,169
2室2厅1卫,东南,80.79,低层,精装修,175
3室2厅2卫,南,99.16,中层,简装修,180
3室2厅2卫,东西,90.28,低层,豪华装修,192
4室2厅3卫,东南,124.8,低层,精装修,535
3室2厅1卫,西北,91.17,高层,精装修,165
3室2厅1卫,南北,90.79,高层,精装修,330
3室1厅1卫,东,85.1,低层,简装修,115
3室1厅1卫,南,81.91,低层,精装修,165
5室2厅4卫,南,270,中层,精装修,891
3室2厅2卫,东北,110.48,中层,毛坯,140
3室2厅2卫,东,104,低层,毛坯,180
3室2厅2卫,南,151,低层,精装修,497
2室1厅1卫,东南,89.32,中层,精装修,275
4室2厅2卫,南北,140.14,中层,精装修,430
5室2厅2卫,南北,146,高层,毛坯,830
2室1厅2卫,东,58.37,低层,简装修,108
1室1厅1卫,南北,38.5,中层,精装修,38.99
3室2厅2卫,东南,75.43,高层,精装修,123
3室1厅2卫,南,88.94,中层,精装修,133
3室2厅2卫,南,115.69,中层,精装修,96
3室2厅1卫,东南,88.79,高层,精装修,112
5室2厅3卫,南,234.92,中层,毛坯,1100
3室2厅1卫,东西,104,中层,毛坯,188
4室2厅3卫,东,543.64,低层,精装修,1500
4室2厅2卫,南,128,中层,精装修,390
2室1厅1卫,南,74,低层,精装修,160
3室1厅2卫,南,92.92,低层,精装修,350
3室1厅1卫,北,150.84,低层,毛坯,339
5室2厅4卫,东北,246.73,低层,简装修,960
4室2厅3卫,南,143,高层,精装修,405
4室2厅4卫,东南,203.73,高层,毛坯,1680
3室2厅1卫,南,87.4,低层,简装修,98
3室2厅2卫,东南,129,低层,精装修,115
3室2厅2卫,南北,267.92,高层,精装修,1680
3室1厅1卫,东南,88.75,低层,精装修,146
5室2厅3卫,西南,223.4,高层,精装修,1280
3室2厅2卫,南北,200.37,中层,精装修,378
4室2厅2卫,南,129,高层,精装修,178
3室2厅2卫,南北,113.59,低层,精装修,320
4室2厅3卫,南北,197.34,中层,简装修,790
2室2厅1卫,南北,87,低层,精装修,99.9
2室2厅1卫,南,88.09,低层,简装修,160
4室2厅4卫,西北,172.95,高层,毛坯,519
2室2厅1卫,东,84.7,高层,精装修,122
3室2厅2卫,西南,123.56,高层,精装修,465
1室1厅1卫,西南,80.58,低层,精装修,260
3室2厅1卫,东南,81.16,高层,精装修,117
3室2厅1卫,东南,81.16,高层,精装修,117
6室3厅3卫,东北,150.77,低层,精装修,431.82
3室2厅2卫,西南,85.75,低层,精装修,205
3室2厅2卫,西,126.68,中层,精装修,178
4室1厅2卫,西北,176.62,中层,精装修,450
4室2厅3卫,南,171,高层,豪华装修,440
3室2厅3卫,南北,181.5,中层,豪华装修,560
3室2厅2卫,南,121.72,高层,简装修,148.5
2室1厅1卫,东,103.37,高层,精装修,269
4室2厅3卫,西南,183,中层,豪华装修,1050
3室2厅2卫,东南,106.89,低层,精装修,180
3室2厅2卫,南,84,中层,精装修,169
2室2厅1卫,东西,82,高层,精装修,200
2室2厅2卫,东南,85.8,高层,精装修,185
3室2厅2卫,南,97.13,中层,精装修,370
4室2厅2卫,西南,128.43,中层,简装修,248
2室2厅2卫,南,43,高层,精装修,71.8
4室2厅2卫,南北,130,高层,毛坯,306
3室2厅2卫,北,139,低层,精装修,388
4室2厅2卫,东,153.45,高层,精装修,320
4室2厅3卫,南北,203.01,高层,简装修,760
1室1厅1卫,南,32.98,高层,毛坯,70
4室2厅2卫,南北,165,高层,豪华装修,379
4室2厅2卫,南北,151,中层,毛坯,434
2室2厅1卫,南北,93.2,低层,毛坯,180
2室1厅1卫,北,94.46,中层,简装修,198
5室2厅2卫,南,173.68,低层,精装修,520
3室2厅2卫,南,139.72,低层,精装修,520
3室2厅2卫,南,120.62,中层,精装修,210
4室2厅2卫,南北,145,中层,精装修,372
5室2厅5卫,南北,235.79,中层,毛坯,1500
3室2厅2卫,南,96.26,高层,精装修,420
4室2厅2卫,南,111.93,高层,精装修,249
2室2厅1卫,南北,60,中层,精装修,80
2室1厅1卫,南,89.52,高层,简装修,199
3室2厅2卫,东南,141.9,高层,简装修,399
4室2厅2卫,南北,137.47,高层,精装修,436
4室2厅3卫,南,144.29,高层,精装修,405
4室2厅3卫,南,161.56,低层,毛坯,480
3室1厅2卫,南,132.2,低层,精装修,190
3室1厅2卫,东北,102.46,低层,简装修,173
4室1厅2卫,南,172.95,低层,精装修,450
3室2厅2卫,南北,157.78,中层,毛坯,395
3室1厅2卫,东北,119.65,中层,毛坯,318
7室5厅8卫,东,781.65,低层,毛坯,4500
4室2厅2卫,南北,142.19,低层,精装修,388
2室1厅1卫,南,86.03,高层,精装修,230
3室2厅2卫,西南,85.19,中层,精装修,150
4室2厅2卫,东南,163.64,低层,毛坯,249
3室2厅1卫,南,143.12,低层,精装修,440
5室3厅4卫,南,355.24,低层,毛坯,3380
6室2厅5卫,南,364.4,低层,毛坯,1200
3室2厅2卫,南,106.7,低层,毛坯,213
3室2厅2卫,东,100.67,高层,精装修,325
2室1厅1卫,东南,81.29,中层,精装修,82
4室2厅3卫,南北,190,低层,精装修,700
4室2厅2卫,东南,142.16,低层,毛坯,530
3室1厅1卫,东北,81.6,中层,精装修,119
3室2厅2卫,西南,105.36,中层,精装修,298
3室2厅1卫,南,87.73,低层,精装修,162
4室2厅2卫,西南,137.49,低层,毛坯,337
2室2厅1卫,西南,93.53,中层,精装修,405
3室2厅1卫,南北,81.35,中层,精装修,123
3室2厅1卫,北,91.96,高层,毛坯,212
7室5厅5卫,南,380,低层,豪华装修,1227.36
4室3厅4卫,东,300.39,低层,毛坯,1600
5室2厅4卫,东北,295.82,低层,毛坯,580
5室2厅6卫,东,306,低层,毛坯,1430
3室1厅1卫,南北,91.96,低层,精装修,358
4室2厅2卫,南北,136.29,中层,精装修,538
4室1厅2卫,南,187.2,高层,精装修,1380
4室2厅2卫,南北,143.06,中层,精装修,460
4室2厅2卫,东南,132.07,中层,精装修,220
4室2厅2卫,南,142.36,低层,精装修,400
3室2厅2卫,南北,98,低层,精装修,148
3室2厅2卫,南北,140.25,低层,毛坯,540
3室1厅1卫,南,101.51,高层,精装修,165
3室2厅1卫,西南,78.24,中层,简装修,196
3室1厅2卫,东,78.05,低层,精装修,370
3室2厅2卫,东西,87.62,中层,精装修,246
3室2厅2卫,西南,93,高层,精装修,251
3室2厅1卫,西,73.51,低层,精装修,190
4室2厅3卫,南,199,低层,精装修,747
2室1厅1卫,北,83.66,中层,精装修,172.52
4室2厅2卫,南北,137.45,中层,精装修,435
4室2厅2卫,西北,140.74,中层,精装修,206
4室2厅3卫,东,229.9,低层,毛坯,750
3室2厅2卫,北,100.19,低层,精装修,284
4室1厅2卫,东北,139.63,中层,简装修,204
5室2厅4卫,南北,328.52,高层,精装修,1250
4室2厅2卫,南北,163.59,中层,精装修,450
2室2厅1卫,西,80.46,低层,毛坯,170
3室2厅1卫,北,88.48,中层,毛坯,199
4室2厅2卫,南,138.75,低层,中装修,370
3室1厅1卫,南,86.07,高层,精装修,165
4室1厅3卫,西北,194.71,低层,精装修,1060
2室1厅1卫,南,54.84,中层,精装修,80
3室2厅1卫,南北,67.98,低层,毛坯,132
4室2厅3卫,南北,183,低层,豪华装修,570
3室2厅1卫,南,93.39,中层,简装修,335
4室2厅3卫,南,131.08,低层,简装修,360
4室2厅2卫,东南,149.2,低层,毛坯,575
3室2厅2卫,南北,116,低层,精装修,235
4室2厅2卫,西南,150.09,高层,精装修,320
5室2厅2卫,南,127.94,中层,精装修,540
2室1厅1卫,东,86.23,低层,精装修,405
3室1厅2卫,东北,91.25,低层,毛坯,138
5室2厅2卫,东西,186,高层,精装修,579
3室2厅1卫,南北,80.66,低层,精装修,210
4室2厅1卫,东南,156,中层,豪华装修,450
4室1厅2卫,东南,129.45,低层,简装修,365
3室1厅1卫,西,78.11,高层,简装修,149
3室2厅2卫,南北,175.84,中层,精装修,830
