id,name,price,house_type,orientation,area,level,single_price,decoration

2648,（急售）中国铁建西派澜岸5室2厅西南,1280,5室2厅3卫,西南,223.4,高层,57296,精装修

2649,金融城（读泡小，益州）不用资阁，房东包税！送全套家具家电,378,3室2厅2卫,南北,200.37,中层,18865,精装修

2650,千禧河畔A区4室2厅南,178,4室2厅2卫,南,129,高层,13798,精装修

2651,电建地产洺悦府视野好带阳台停车方便诚心出售,320,3室2厅2卫,南北,113.59,低层,28171,精装修

2652,保利康桥4室2厅南北,790,4室2厅3卫,南北,197.34,中层,40032,简装修

2653,东西朝向一楼！采光好！急售低于市场价！性价比高,99.9,2室2厅1卫,南北,87,低层,11483,精装修

2654,东客站大套二，全朝南，对中庭，满五年,160,2室2厅1卫,南,88.09,低层,18163,简装修

2655,此房为2018年新交房小区，面朝市政公园，视野宽阔，。,519,4室2厅4卫,西北,172.95,高层,30009,毛坯

2656,周边配套齐全，公园房,122,2室2厅1卫,东,84.7,高层,14404,精装修

2657,业主！议价空间大！华润凤凰城，开发商精装，满五税费低！,465,3室2厅2卫,西南,123.56,高层,37634,精装修

2658,恒大都汇华庭1室1厅西南,260,1室1厅1卫,西南,80.58,低层,32266,精装修

2659,千禧河畔C区3室2厅东南,117,3室2厅1卫,东南,81.16,高层,14416,精装修

2660,千禧河畔C区，精装套三，预约随时可看,117,3室2厅1卫,东南,81.16,高层,14416,精装修

2661,云庭低跃使用面积350㎡，带大花园，精装修保养很好，看房约,431.82,6室3厅3卫,东北,150.77,低层,28641,精装修

2662,今日推荐，满五无税，地铁口，荣盛香榭兰庭一期3室2厅西南,205,3室2厅2卫,西南,85.75,低层,23907,精装修

2663,玺龙湾，可满五年过户，随时看房，精装,178,3室2厅2卫,西,126.68,中层,14051,精装修

2664,新鸿基悦城居家精装大套四南北通透前后双中庭双地铁,450,4室1厅2卫,西北,176.62,中层,25478,精装修

2665,新房房源：央企中粮瑞府，精装171平米小高层洋房，一座东方豪,440,4室2厅3卫,南,171,高层,25731,豪华装修

2666,武侯金茂府，成都豪宅首位，新科技住宅，大平层，视野开阔,560,3室2厅3卫,南北,181.5,中层,30854,豪华装修

2667,紫阳花园3室2厅南包税包过户包拿证先到先得,148.5,3室2厅2卫,南,121.72,高层,12200,简装修

2668,新鸿基悦城2室1厅东,269,2室1厅1卫,东,103.37,高层,26023,精装修

2669,金融城誉峰二期西南向豪华装修诚心出售带车位满五年,1050,4室2厅3卫,西南,183,中层,57377,豪华装修

2670,浅水三期少有套三户型，精装修，采光通风好。诚心卖,180,3室2厅2卫,东南,106.89,低层,16840,精装修

2671,精装全带套三双卫，带车位带中央空调满二,169,3室2厅2卫,南,84,中层,20119,精装修

2672,南二环主城区精装现房在售服务式70年住宅,200,2室2厅1卫,东西,82,高层,24390,精装修

2673,翡翠城四期，您致电，我陪同，您选择，我建议，您决定,185,2室2厅2卫,东南,85.8,高层,21562,精装修

2674,万科金域名邸二期3室2厅南,370,3室2厅2卫,南,97.13,中层,38093,精装修

2675,金沙愉景二期4室2厅西南,248,4室2厅2卫,西南,128.43,中层,19310,简装修

2676,无税！城南1号线50米，6米精装LOFT，月租3300可按揭,71.8,2室2厅2卫,南,43,高层,16698,精装修

2677,捡漏金牛区三环内清盘团购特单价2.1W精装现房,306,4室2厅2卫,南北,130,高层,23538,毛坯

2678,龙湖翠微清波A区电梯小区单价较低中间楼层房东急售,388,3室2厅2卫,北,139,低层,27914,精装修

2679,汉嘉国际4室2厅东,320,4室2厅2卫,东,153.45,高层,20854,精装修

2680,南苑区中庭房源真精装修有双车位推荐必看房,760,4室2厅3卫,南北,203.01,高层,37437,简装修

2681,地铁1新川科技园首付20w山姆会员店旁跃层公寓,70,1室1厅1卫,南,32.98,高层,21225,毛坯

2682,新房房源：金牛区3环内六层小洋房品质20平阳台梧桐,379,4室2厅2卫,南北,165,高层,22970,豪华装修

2683,【家诺好房】可做套六，附送面积大，核心位置，可贷款，随时看,434,4室2厅2卫,南北,151,中层,28742,毛坯

2684,新上！急售！包税费地铁旁恒大二期3.9米层高清水大套二,180,2室2厅1卫,南北,93.2,低层,19313,毛坯

2685,恒大天府半岛2室1厅北南,198,2室1厅1卫,北,94.46,中层,20961,简装修

2686,品质、时代尊城一楼带80㎡大花园保养很好位置安静,520,5室2厅2卫,南,173.68,低层,29940,精装修

2687,18年新装修新上优品道豪华套三看河看公园中央空调且带地暖,520,3室2厅2卫,南,139.72,低层,37217,精装修

2688,东立光华杏林电梯房拎包入住前后无遮挡高端小区,210,3室2厅2卫,南,120.62,中层,17410,精装修

2689,捡漏！无税精装套四双卫低于市场价采光无遮挡中间楼层,372,4室2厅2卫,南北,145,中层,25655,精装修

2690,新上好房源！麓湖芸台满汀南北通透正看湖景视野开阔必看房源,1500,5室2厅5卫,南北,235.79,中层,63616,毛坯

2691,建发天府鹭洲95实得150平，超大赠送,420,3室2厅2卫,南,96.26,高层,43632,精装修

2692,政策已经至此，房价逐渐回升，观望后悔莫及！,249,4室2厅2卫,南,111.93,高层,22246,精装修

2693,长福苑拎包入住户型方正全明格局舒适电梯公园小区,80,2室2厅1卫,南北,60,中层,13333,精装修

2694,世纪朝阳外滩晶蓝半岛粼江峰阁朝阳名宅南府锦房源都有,199,2室1厅1卫,南,89.52,高层,22230,简装修

2695,内金沙一般装修141.9平！啊，抓紧时间下手,399,3室2厅2卫,东南,141.9,高层,28118,简装修

2696,融创观玺台4居室户型房正采光好不临街新上房源！,436,4室2厅2卫,南北,137.47,高层,31716,精装修

2697,这样好的房子，你还要继续观望，等错过再后悔莫及吗,405,4室2厅3卫,南,144.29,高层,28068,精装修

2698,优品道锦绣毛坯，房东急售，当居住融入环境，心也随之淡定,480,4室2厅3卫,南,161.56,低层,29710,毛坯

2699,仁和春天大道看河3居2卫南向精装全新空随时签约,190,3室1厅2卫,南,132.2,低层,14372,精装修

2700,蜀都花园3室1厅东北,173,3室1厅2卫,东北,102.46,低层,16885,简装修

2701,麓山国际茵特拉肯A4室1厅南,450,4室1厅2卫,南,172.95,低层,26019,精装修

2702,2期中庭位置中间楼层东西朝向三室大阳台新鸿基海昌路,395,3室2厅2卫,南北,157.78,中层,25035,毛坯

2703,小区17年交房，小区苏氏园林设计，对中庭，采光好,318,3室1厅2卫,东北,119.65,中层,26578,毛坯

2704,麓山国际独栋庄园别墅碧影溪清水独栋带320平朝南大花园。,4500,7室5厅8卫,东,781.65,低层,57571,毛坯

2705,！精装现房天府新区正看麓湖生态城户型南北通透无遮挡,388,4室2厅2卫,南北,142.19,低层,27287,精装修

2706,齐力碧水湾南北两居室户型方正采光好无遮挡,230,2室1厅1卫,南,86.03,高层,26735,精装修

2707,万科理想城三期·星河3室2厅西南西北,150,3室2厅2卫,西南,85.19,中层,17608,精装修

2708,春天大道4室2厅东南,249,4室2厅2卫,东南,163.64,低层,15216,毛坯

2709,高新区火车南站南钻威尼斯3室2厅南,440,3室2厅1卫,南,143.12,低层,30743,精装修

2710,中海城南官邸5室3厅南北,3380,5室3厅4卫,南,355.24,低层,95147,毛坯

2711,【家诺好房】下叠，实得580，转角大花园，电梯直接入户,1200,6室2厅5卫,南,364.4,低层,32931,毛坯

2712,急售！急售！远大2期大套三双卫对中庭,213,3室2厅2卫,南,106.7,低层,19963,毛坯

2713,住宅，二环东湖板块，双地铁，央湖名邸一期3室2厅东,325,3室2厅2卫,东,100.67,高层,32284,精装修

2714,天府江南C区2室1厅东南,82,2室1厅1卫,东南,81.29,中层,10087,精装修

2715,雅颂居(一期)中层小区安静舒适明厨明卫南北户型,700,4室2厅3卫,南北,190,低层,36842,精装修

2716,新！天府一街，改善大四房，环境优美，中间楼层，随时看房,530,4室2厅2卫,东南,142.16,低层,37282,毛坯

2717,蓝光幸福满庭核心美宅，温馨3室，点击一次幸福一生,119,3室1厅1卫,东北,81.6,中层,14583,精装修

2718,中德英伦联邦A区南北通透，精装修，楼层适中，偶数层带阳台,298,3室2厅2卫,西南,105.36,中层,28284,精装修

2719,中阶费0.5%宏达世纪丽景近双地铁站精装套三对中庭,162,3室2厅1卫,南,87.73,低层,18466,精装修

2720,【家诺好房】大赠送实得168平米！中间楼层大套四！视野好！,337,4室2厅2卫,西南,137.49,低层,24511,毛坯

2721,仁恒滨河湾2室2厅西南,405,2室2厅1卫,西南,93.53,中层,43302,精装修

2722,保利爱尚里精装3居室业主急售比同户型单价低,123,3室2厅1卫,南北,81.35,中层,15120,精装修

2723,中铁城锦南汇户型方正，带双阳台，采光好，视野好清水房,212,3室2厅1卫,北,91.96,高层,23054,毛坯

2724,【家诺好房】豪宅双拼别墅正对大源中央公园仅此一套,1227.36,7室5厅5卫,南,380,低层,32299,豪华装修

2725,麓山国际香怡林独栋别墅，南北朝向，上下双花园，有改建，满五年,1600,4室3厅4卫,东,300.39,低层,53264,毛坯

2726,珠江御景湾河景房大平墅5房4卫紧邻江安河畔,580,5室2厅4卫,东北,295.82,低层,19607,毛坯

2727,瞪羚谷环绕高端别墅实得486平附带大花园中间位置,1430,5室2厅6卫,东,306,低层,46732,毛坯

2728,保利心语花园四期成熟小区，人气旺，交通便利！可议！,358,3室1厅1卫,南北,91.96,低层,38930,精装修

2729,保利心语上府j价格合理，出行方便，小区非常适合居住,538,4室2厅2卫,南北,136.29,中层,39475,精装修

2730,成都文儒德4室1厅南,1380,4室1厅2卫,南,187.2,高层,73718,精装修

2731,高新金融新上平层大套四，全中庭位置，满五年带车位，接受贷款,460,4室2厅2卫,南北,143.06,中层,32154,精装修

2732,中南上熙府熙悦4居2卫东南向开发商精装修方便看房,220,4室2厅2卫,东南,132.07,中层,16658,精装修

2733,麓湖+江景绝佳视野！超值价格！天府C大横厅套四设计,400,4室2厅2卫,南,142.36,低层,28098,精装修

2734,金科中梁美院3室148万元难得的好户型急售,148,3室2厅2卫,南北,98,低层,15102,精装修

2735,六四零万！买卡地亚花园城高楼层标准套四视野开阔正看蔚蓝湖！,540,3室2厅2卫,南北,140.25,低层,38503,毛坯

2736,四季花城101.51平3居南向精装修安静不临街,165,3室1厅1卫,南,101.51,高层,16255,精装修

2737,海亮樾金沙3室2厅西南东北,196,3室2厅1卫,西南,78.24,中层,25051,简装修

2738,保利大盘买一层送一层实得120平,370,3室1厅2卫,东,78.05,低层,47406,精装修

2739,一楼送小院，顶楼送露台，历下区，低密改善社区，奥体中路，地铁,246,3室2厅2卫,东西,87.62,中层,28076,精装修

2740,滨江和城93平3居西南向精装修安静不临房东急售,251,3室2厅2卫,西南,93,高层,26989,精装修

2741,蓝光COCO金沙一期3室2厅西,190,3室2厅1卫,西,73.51,低层,25847,精装修

2742,金融城誉峰二期精装修套四三卫南北通透看中庭美景,747,4室2厅3卫,南,199,低层,37538,精装修

2743,宏达世纪锦城海昌路双地铁口业主急售满五年,172.52,2室1厅1卫,北,83.66,中层,20622,精装修

2744,降价急售！豪装9成新！实得165平！中高楼层！位置好！,435,4室2厅2卫,南北,137.45,中层,31648,精装修

2745,珠江御景湾，一期精装套四，自己加装后保养不错，南北通透,206,4室2厅2卫,西北,140.74,中层,14637,精装修

2746,麓山国际圣芭芭拉4室2厅东北,750,4室2厅3卫,东,229.9,低层,32623,毛坯

2747,好房急售！中德英伦联邦B区284万3室2厅2卫精装修适,284,3室2厅2卫,北,100.19,低层,28346,精装修

2748,珠江御景湾4室1厅东北,204,4室1厅2卫,东北,139.63,中层,14610,简装修

2749,城南一号复式清水，功能性齐全，双车位,1250,5室2厅4卫,南北,328.52,高层,38049,精装修

2750,新鸿基悦城大4居有车位落地窗送地下室经典户型,450,4室2厅2卫,南北,163.59,中层,27508,精装修

2751,四小旁，套二带独立使用露台，业主急售包税,170,2室2厅1卫,西,80.46,低层,21129,毛坯

2752,金地天府城3室2厅北,199,3室2厅1卫,北,88.48,中层,22491,毛坯

2753,远大中央公园4室2厅南,370,4室2厅2卫,南,138.75,低层,26667,中装修

2754,燕宇康品3室1厅南包税包拿证包过户可按揭先到先得,165,3室1厅1卫,南,86.07,高层,19170,精装修

2755,誉峰一期xi缺带70平大平台4室1厅西北,1060,4室1厅3卫,西北,194.71,低层,54440,精装修

2756,新桥逸景A区中间层大2居前后不临街包税包拿证过户,80,2室1厅1卫,南,54.84,中层,14588,精装修

2757,165新小区楼下沃尔玛16双地铁,132,3室2厅1卫,南北,67.98,低层,19417,毛坯

2758,保利心语二期豪装大平层诚心出售教科院天府三街,570,4室2厅3卫,南北,183,低层,31148,豪华装修

2759,凯德东庭套三,335,3室2厅1卫,南,93.39,中层,35871,简装修

2760,天府怡心湖地铁口现房70年别墅经典叠拼带花园赠送大,360,4室2厅3卫,南,131.08,低层,27464,简装修

2761,必看好房高新区金融岛金融岛看绿化东西通透需全款,575,4室2厅2卫,东南,149.2,低层,38539,毛坯

2762,房东急售急售急售佳兆业君汇上品套三双卫精装对中庭配套成熟,235,3室2厅2卫,南北,116,低层,20259,精装修

2763,恒大天府半岛4室2厅南西南,320,4室2厅2卫,西南,150.09,高层,21321,精装修

2764,保利大盘买一层送一层实得179平,540,5室2厅2卫,南,127.94,中层,42207,精装修

2765,高新区桐梓林壹号2室1厅东带花园,405,2室1厅1卫,东,86.23,低层,46967,精装修

2766,"紧邻地铁,周边配套设施齐全,性价比91.25平朗基少帅府",138,3室1厅2卫,东北,91.25,低层,15123,毛坯

2767,【家诺好房】豪装大平层，东西通透看公园，精装全送崭新保养,579,5室2厅2卫,东西,186,高层,31129,精装修

2768,炜岸城中间层大3居独立客厅前后不临街,210,3室2厅1卫,南北,80.66,低层,26035,精装修

2769,（滨江樾城）川师旁，带大花园和大阳台，顺销盘，普通可买,450,4室2厅1卫,东南,156,中层,28846,豪华装修

2770,此房满五产权干净无抵押房东诚信出售,365,4室1厅2卫,东南,129.45,低层,28196,简装修

2771,万科第五城3室1厅西,149,3室1厅1卫,西,78.11,高层,19076,简装修

2772,仁恒滨河湾3室2厅南北,830,3室2厅2卫,南北,175.84,中层,47202,精装修

2773,朝南大三房，中间楼层，有车位，急售价，天府二街，南北通透！！,451,3室2厅2卫,南北,132,低层,34167,精装修

2774,橙郡二期3室2厅东南,141,3室2厅1卫,东南,89.45,低层,15763,精装修

2775,好房推荐：华悦府奢华全配三室正看公园价格详询,1650,3室2厅3卫,南北,288,中层,57292,豪华装修

2776,金融城天府世家南向精装修拎包入住诚心出售,570,3室2厅2卫,南,113,中层,50442,精装修

2777,价格合适只售396.8万元真实报价非常合适着急出售,396.8,4室2厅2卫,南北,137.47,高层,28864,毛坯

2778,【家诺好房】满五精装大套三横厅设计拎包入住,416,4室2厅2卫,南北,131.04,低层,31746,精装修

2779,成都A区2室1厅西南,158,2室1厅1卫,西南,76.01,中层,20787,简装修

2780,现房诚心出售6000还可以享受5万家电大礼包首付18万,79,3室2厅2卫,北,101,低层,7822,毛坯

2781,首付40万起买公园旁的低密度精装三房,181,4室2厅2卫,南,117,高层,15470,毛坯

2782,东御佲家采光视野好,212,3室1厅1卫,西北,90,高层,23556,简装修

2783,业主自荐！恒大金碧天下2室2厅西北,45,2室2厅1卫,西北,80,中层,5625,中装修

2784,蓝光圣菲悦城一期3室2厅东,185,3室2厅2卫,东,94.86,低层,19502,精装修

2785,华润再现半挑大平层，位置安静，改善需要多房间的再合适不过,580,5室2厅2卫,东西,153.57,高层,37768,简装修

2786,城投置地梧桐集155万3室2厅2卫精装修,155,3室2厅2卫,南北,107,中层,14486,精装修

2787,全中庭安静实得170教科院东满五年南北通透户型方正,495,3室2厅2卫,南北,136,中层,36397,毛坯

2788,恒大御府3室2厅东南,122,3室2厅2卫,东南,121.18,高层,10068,精装修

2789,西派澜岸精装大平层楼层视野开阔拎包入住满二潍一,1290,5室2厅3卫,西南,223.4,中层,57744,精装修

2790,【家诺好房】正南向安静，3阳台，精装大套三，满五,495,3室2厅2卫,南北,116.99,低层,42311,精装修

2791,全成都二手房都有-中介费只收-0.5个点-天府长城丽日清风,410,3室2厅2卫,东西,127.77,低层,32089,精装修

2792,保利贝森公馆新上套四双卫户型品质次新小区朝南采光很好,520,4室2厅2卫,南,150.42,高层,34570,精装修

2793,"朝阳时代西锦，朝南精装3房,户型正气,楼层好包税包过户",103,2室2厅1卫,南北,89,高层,11573,精装修

2794,融创四海逸家西南户型方正采光好,430,4室1厅2卫,西南,87.84,低层,48953,毛坯

2795,中德英伦联邦A区3室2厅东南,286,3室2厅2卫,东南,89.78,中层,31856,精装修

2796,城楠映象正规3居室减税急售采光好空间大预约看房中,253,3室2厅2卫,南,134.16,高层,18858,精装修

2797,半边街新居(东区)小2居独门独院安静舒适送地下室,102,2室2厅1卫,南,91,中层,11209,简装修

2798,新上套四双卫精装对中庭看房方便,370,4室2厅2卫,南,130,低层,28462,精装修

2799,三利麓山城本草荟3室2厅西北,205,3室2厅1卫,西北,90.58,中层,22632,简装修

2800,麓山国际旁法式双拼别墅带电梯井视野开阔,1300,5室2厅5卫,东,375,低层,34667,简装修

2801,中间楼层满五惟一免个税河景房视野开阔195万,195,4室2厅2卫,南,137.34,中层,14198,毛坯

2802,急卖跃三层带120平米花园6房3卫南北通透位置安静,535,6室2厅3卫,南,169.87,高层,31495,精装修

2803,攀成钢伊泰天骄330㎡大平层豪宅户型霸气采光很好视野好,1650,4室2厅5卫,南北,330.11,低层,49983,精装修

2804,满五年买房只收0.8个点公园旁161平大平层朝东视野开阔,340,4室2厅2卫,南北,161,中层,21118,精装修

2805,保利百合花园3室1厅西东看小区双中庭,405,3室1厅3卫,西,98,低层,41327,毛坯

2806,172W起售！品质楼盘，精装套三，仅契税，可看房，先到先锁,290,3室1厅2卫,西,97,高层,29897,精装修

2807,新界五期119平3居南向简装修方便看房,339,3室2厅2卫,南,119,低层,28487,简装修

2808,黄龙溪/第四代住宅+每户空中花园+单价1W出头,98,3室2厅2卫,南,89,中层,11011,毛坯

2809,金沙柏林郡2居南北朝向低总价拎包入住,170,2室2厅1卫,西南,82.72,低层,20551,精装修

2810,开发商清盘特惠双流怡心湖精装现房洋房19牧华路地铁口,343,4室2厅2卫,南,143.8,低层,23853,精装修

2811,天府二街精装套三，地暖双阳台，朝南看公园，视野开阔！,475,3室2厅2卫,西南,141,中层,33688,精装修

2812,保真172W仅契税！精装南北通透！5号线民乐地铁！包拿证无忧,291,3室1厅2卫,西,97,高层,30000,精装修

2813,蓝光金双楠二期3室2厅西北,158,3室2厅1卫,西北,72,高层,21944,精装修

2814,新上，大平层，实得220平，三面采光，业主，正du益小,660,4室2厅2卫,南北,182.69,中层,36127,毛坯

2815,梓潼宫地铁口米公园50米精准中间楼层,86,2室1厅1卫,东南,62,中层,13871,精装修

2816,中海城南一号一期2室2厅东,485,2室2厅2卫,东,88.55,低层,54771,精装修

2817,金融城真正的核心双塔灯光秀尽收眼底高端之地品质之选,198,1室1厅1卫,南,57,中层,34737,精装修

2818,新希望开发商楼下就是铁口塔子山壹号满5精装套三采光好,305,3室2厅2卫,东北,95.92,中层,31797,精装修

2819,【家诺好房】复地雍湖湾大4居有车位落地窗送地下室经典户型,455.03,4室2厅2卫,西,140.88,高层,32299,毛坯

2820,【家诺好房】高新天府一街，锦城湖旁，精装套三，拎包入住！,528,3室2厅2卫,南,142.09,低层,37160,精装修

2821,中德英伦联邦装修跃层，温馨居家,450,5室3厅3卫,东南,118.31,高层,38036,精装修

2822,仁和春天国际花园4室2厅南北包税低于市场价先到先得,880,4室2厅2卫,南北,176.99,低层,49720,精装修

2823,SG珊顿道2室1厅北,233,2室1厅1卫,北,74.44,中层,31300,精装修

2824,誉峰二期精装修200平大平层满五年低楼层南北通透,1225,4室2厅3卫,南北,199,中层,61558,精装修

2825,降价了，首创娇子1号，套四，全屋品牌家居，有暖气，卓锦城旁,279,4室2厅2卫,南,108.71,低层,25665,精装修

2826,价格合适只售173万元真实报价非常合适着急出售,173,2室2厅1卫,西北,79.44,低层,21777,精装修

2827,龙湖三千庭4室1厅南,215,4室1厅2卫,南,99.37,中层,21636,精装修

2828,丨佣O.5%丨首创光和城看中庭税费低诚心出售,175,3室2厅2卫,北,86.94,低层,20129,精装修

2829,"找好房子看这里,精装房，临湿地公园，首付30来万双地铁加持",106,3室2厅2卫,东南,99.26,高层,10679,毛坯

2830,（急售）高新北辰朗诗南门绿郡4室2厅西北,426,4室2厅2卫,西北,140.22,低层,30381,毛坯

2831,在售中海天府里精装修住宅单价2万起不瑶号无中阶费,280,3室2厅2卫,南北,106,低层,26415,精装修

2832,新上，全朝南，精装空房，楼下鹭洲里，随时可看,383,3室2厅2卫,南北,100.01,低层,38296,精装修

2833,（杜绝虚假.真实在售）高新区三利宅院二期，挑高客厅，预约看,1680,6室3厅4卫,南,466,低层,36052,精装修

2834,天府新区别墅不限够！万科开发！总价300万起！实得300平,377,4室2厅2卫,南北,168,中层,22440,精装修

2835,【家诺好房】满五年水街旁通透竖厅对中庭正读蒙小,490,3室2厅2卫,南北,142,中层,34507,毛坯

2836,【家诺好房】南北通透保利百合花园4室2厅精装修,523,4室2厅2卫,南北,127.88,高层,40898,精装修

2837,新上带超大阳台朝南可看公园带家具家电拎包入住可看房,420,3室2厅2卫,南北,141,低层,29787,简装修

2838,全成都二手房都有-中介费-只收0.5个点-朗御2室1厅南,285,2室1厅1卫,西南,90,低层,31667,精装修

2839,满二高新区人居盛和林语朝南精装3房，保养好！,305,3室2厅2卫,南,96.94,高层,31463,精装修

2840,户型方正！中间楼层!可赏中庭全景!私密性好！全屋品牌家具家电,242,3室1厅1卫,东,88.08,中层,27475,精装修

2841,青南美湾2室1厅南,176,2室1厅1卫,南,77.65,中层,22666,精装修

2842,佳兆业君汇上品3室1厅南北,190.75,3室2厅2卫,南北,103,低层,18519,精装修

2843,天鹅湖北苑3室1厅西北,299,3室1厅2卫,西北,151.66,中层,19715,简装修

2844,高新区世纪城天府三街软件园旁红树湾品质楼盘环境好,266,3室2厅2卫,东北,128.35,低层,20725,简装修

2845,世界500强央企（中化金茂府）=国企首开地产强强打造恒温恒,465,3室2厅2卫,南北,154,低层,30195,精装修

2846,现房发售金牛区精装洋房双地铁自带三公园一无,199,3室2厅2卫,南,93,中层,21398,精装修

2847,保利跃层大套四,750,4室2厅3卫,南,143,高层,52448,精装修

2848,人民可买精装修70年住宅拎包入住投姿月收7500,185.49,2室2厅1卫,南北,82,低层,22621,简装修

2849,解放路一环路地铁口百佳庭院电梯套二户型方正采光好随时看房,110,2室1厅1卫,西南,84.45,高层,13025,简装修

2850,拥金5折成都花园望郡3室1厅东,260,3室2厅2卫,东,119.2,中层,21812,精装修

2851,内金沙普通住宅结合所有的优点，躲避所有的缺点她就是经典,235,3室1厅1卫,东南,82.11,高层,28620,精装修

2852,471W急卖！朝南套三双卫，超大观景阳台，看湖景，可随时看房,418,3室2厅3卫,南,156.79,低层,26660,毛坯

2853,地铁口全新装修没住过人品牌家电电梯13楼满二不独一,122,2室2厅1卫,东,89,低层,13708,精装修

2854,【家诺好房】北辰朗诗南门绿郡4室2厅西北,460,4室2厅2卫,西北,136,低层,33824,精装修

2855,南苑小区满五年不临路中间楼层看绿化安静,760,4室2厅2卫,南北,183,低层,41530,简装修

2856,卖方急售天府新区复地御香山精装修风格简约保养很好联排别墅,1260,5室3厅5卫,东,348.43,低层,36162,精装修

2857,类住宅三通.天府5街好房特价71万.精装.可按揭地铁旁,70,1室1厅1卫,南北,45,高层,15556,精装修

2858,您的满意，我的追求！双峰嶺给力房源,118,2室1厅1卫,东南,82.43,中层,14315,精装修

2859,新上保利看公园四房千米视野大阳台带中央空调地暖,389,4室2厅2卫,西,125,高层,31120,精装修

2860,恒大翡翠华庭精装套三有车位业主诚卖,232,3室2厅1卫,南北,88.89,高层,26100,简装修

2861,學府春2室1厅南,133,2室1厅1卫,南,81.28,高层,16363,精装修

2862,（真实在售杜绝虚假）免佣类住宅三通.5街可按揭地铁旁,67,1室1厅1卫,南北,46,高层,14565,精装修

2863,底跃套4，买一层送一层，前后独立花园，精装全带,205,4室4厅3卫,东,147.94,低层,13857,精装修

2864,丨O.5%佣丨办完收费X全城服务X贷款＋资各问题,390,4室2厅2卫,南,190.07,高层,20519,精装修

2865,锦江三圣乡，地铁700米，伊藤在旁，套三精装9成新保养,161,3室1厅1卫,东,92.42,高层,17420,精装修

2866,雅居乐峰会203平联排花园约160平有车库车位,498,5室2厅5卫,东,203,低层,24532,毛坯

2867,新上！大源公园上叠！二楼带露台！三楼带顶楼花园！,600,4室2厅3卫,南,197,中层,30457,毛坯

2868,实小本部富力史丹尼国际公寓看房方便,135,1室0厅1卫,东南,51.32,中层,26306,精装修

2869,锦江区春熙路天府广场时代豪庭三期3室1厅东南,652,3室1厅2卫,东南,176.16,低层,37012,精装修

2870,成南领寓60.04平2居西向精装修视野无遮挡,87.6,2室1厅1卫,西,60.04,高层,14590,精装修

2871,麓山国际临球道看水景客厅挑高美式独栋别墅地下客厅全采光！,2700,5室3厅4卫,东,332,低层,81325,毛坯

2872,格林城市花园3室2厅南,104,3室2厅2卫,南,97.09,高层,10712,精装修

2873,金沙海棠2室2厅精装修可以拎包入住，看房方便，笋盘。,180,2室2厅2卫,东北,89.97,中层,20007,精装修

2874,三洲娇子苑2室1厅东北,320,2室1厅1卫,东北,86.37,高层,37050,精装修

2875,千禧河畔D区，清水三房双卫，随时可看，紧邻江安河,139.5,3室2厅2卫,南,90.93,低层,15341,毛坯

2876,洲际春天广场3室2厅东北,158,3室2厅2卫,东北,108,中层,14630,精装修

2877,此房产权满五，横厅户型设计，中间楼层，住家简约风格,264,3室1厅1卫,东南,89.33,中层,29553,精装修

2878,秀林苑西区西南主卧客厅双阳面高层视野好家庭一套,68,1室1厅1卫,西南,54,高层,12593,精装修

2879,荣盛花语城3室1厅东南,180,3室1厅1卫,东南,70.62,中层,25489,精装修

2880,麦田国际社区3室1厅南,108,3室1厅2卫,南,88.04,高层,12267,精装修

2881,麓山国际翠云岭清水独栋别墅改建带泳池户型方正赠送平台超大,1400,5室4厅6卫,东,357.28,低层,39185,毛坯

2882,锦江三圣乡，地铁口，华都美林湾，大套二双阳台,185,2室1厅1卫,东南,89.66,中层,20634,精装修

2883,（真实在售无税交易）272精装大平层1020w正临湖,700,4室2厅3卫,南北,194,低层,36082,毛坯

2884,业主自荐！双拼别墅临湖步行几周边入住率高满两年随时看房,225,4室2厅3卫,南,184,低层,12228,毛坯

2885,天府新区瑞升橡树林华府2室2厅西,152,2室2厅1卫,西,72.87,低层,20859,精装修

2886,中阶费0.5%金茂光明城市近地铁站简单装修132平套,275,4室2厅1卫,南北,132.71,高层,20722,简装修

2887,房子套三户型进门带入户客厅带阳台,225,3室1厅1卫,西北,89.95,中层,25014,精装修

2888,此房税费低仁和春天国际花园610W业主急售比同户型单价低,500,3室2厅2卫,东南,136.75,高层,36563,精装修

2889,华阳佳苑3室1厅南,158,3室1厅2卫,南,158.71,低层,9955,简装修

2890,元益花园3居97.66平北朝向视野开阔采光好急售,193.5,3室2厅1卫,北,97.66,高层,19814,中装修

2891,俯瞰锦江东湖公园保利天悦奢华套四怒降200W,850,4室2厅3卫,南北,264.08,高层,32187,精装修

2892,中海九号公馆套四三卫南北通透满5年,999,4室2厅3卫,南北,189.78,高层,52640,精装修

2893,鸿运之星2室2厅西南,128,2室2厅2卫,西南,88.65,低层,14439,简装修

